type,timestamp,time_diff,totalCursorDistance,totalMouseClicks,user_id,version_id,option_id,old_vote,new_vote,vote_diff,option_position,option_position_view,filled_page_action,version,old_group,new_group,card_order,new_position,old_position,raw_page_action,diff_square,num_groupings,distance_diff,abs_distance,cumulative_distance,cumulative_voting_time,cumulative_cursor_distance,cumsum_diff_square,step
options/updateOptionVotes,2023-10-11 22:45:51.570000+00:00,2.599,483.6736236556621,2,S033,v4,option_9,0.0,4.0,4.0,16.0,9.0,voting,v4_long_interactive,,,21.0,,,,16.0,24,1.0,1.0,62.0,148.42499999999995,30220.873221153048,265.0,24
options/updateOptionVotes,2023-10-11 22:45:53.381000+00:00,1.811,344.3962781906642,2,S033,v4,option_12,0.0,4.0,4.0,17.0,8.0,voting,v4_long_interactive,,,8.0,,,,16.0,24,1.0,1.0,63.0,150.23599999999996,30565.26949934371,281.0,25
options/updateOptionVotes,2023-10-11 22:45:56.059000+00:00,2.678,303.83628315511027,2,S033,v4,option_18,0.0,4.0,4.0,18.0,7.0,voting,v4_long_interactive,,,2.0,,,,16.0,24,1.0,1.0,64.0,152.91399999999996,30869.10578249882,297.0,26
options/updateOptionVotes,2023-10-11 22:45:58.052000+00:00,1.993,409.1423996154123,2,S033,v4,option_13,0.0,4.0,4.0,19.0,6.0,voting,v4_long_interactive,,,23.0,,,,16.0,24,1.0,1.0,65.0,154.90699999999998,31278.248182114232,313.0,27
options/updateOptionVotes,2023-10-11 22:46:00.267000+00:00,2.215,356.0119181531951,2,S033,v4,option_25,0.0,4.0,4.0,20.0,5.0,voting,v4_long_interactive,,,20.0,,,,16.0,24,1.0,1.0,66.0,157.12199999999996,31634.260100267427,329.0,28
options/updateOptionVotes,2023-10-11 22:46:05.077000+00:00,4.81,591.4865238853844,2,S033,v4,option_8,2.0,4.0,2.0,21.0,4.0,voting,v4_long_interactive,,,1.0,,,,12.0,24,1.0,1.0,67.0,161.93199999999996,32225.746624152813,341.0,29
options/updateOptionVotes,2023-10-11 22:46:40.745000+00:00,35.667999999999985,7996.80007676069,2,S033,v4,option_2,4.0,5.0,1.0,9.0,16.0,voting,v4_long_interactive,,,5.0,,,,9.0,24,-12.0,12.0,79.0,197.6,40222.5467009135,350.0,30
options/updateOptionVotes,2023-10-11 22:46:57.993000+00:00,17.247999999999998,2809.3004601887496,2,S033,v4,option_26,4.0,5.0,1.0,12.0,13.0,voting,v4_long_interactive,,,24.0,,,,9.0,24,3.0,3.0,82.0,214.848,43031.847161102254,359.0,31
options/updateOptionVotes,2023-10-11 22:47:05.855000+00:00,7.862,3144.130247116288,2,S033,v4,option_7,4.0,5.0,1.0,15.0,10.0,voting,v4_long_interactive,,,3.0,,,,9.0,24,3.0,3.0,85.0,222.70999999999995,46175.97740821854,368.0,32
options/updateOptionVotes,2023-10-11 22:47:12.695000+00:00,6.839999999999999,3155.879507089365,2,S033,v4,option_18,4.0,5.0,1.0,18.0,7.0,voting,v4_long_interactive,,,2.0,,,,9.0,24,3.0,3.0,88.0,229.54999999999995,49331.85691530791,377.0,33
options/updateOptionVotes,2023-10-11 22:47:22.302000+00:00,9.607,1831.362812835786,2,S033,v4,option_13,4.0,5.0,1.0,19.0,6.0,voting,v4_long_interactive,,,23.0,,,,9.0,24,1.0,1.0,89.0,239.15699999999995,51163.21972814369,386.0,34
options/updateOptionVotes,2023-10-11 22:47:43.635000+00:00,21.33300000000001,3355.6621385981443,2,S033,v4,option_24,4.0,5.0,1.0,11.0,14.0,voting,v4_long_interactive,,,18.0,,,,9.0,24,-8.0,8.0,97.0,260.48999999999995,54518.88186674184,395.0,35
options/updateOptionVotes,2023-10-11 22:47:51.339000+00:00,7.704000000000001,4406.8714202219535,2,S033,v4,option_17,4.0,5.0,1.0,4.0,21.0,voting,v4_long_interactive,,,17.0,,,,9.0,24,-7.0,7.0,104.0,268.194,58925.75328696379,404.0,36
options/updateOptionVotes,2023-10-11 22:47:58.213000+00:00,6.8740000000000006,2691.949305955592,2,S033,v4,option_21,4.0,5.0,1.0,1.0,24.0,voting,v4_long_interactive,,,22.0,,,,9.0,24,-3.0,3.0,107.0,275.0679999999999,61617.70259291938,413.0,37
options/updateOptionVotes,2023-10-11 22:48:10.319000+00:00,12.106,2210.985413715045,2,S033,v4,option_23,4.0,5.0,1.0,5.0,20.0,voting,v4_long_interactive,,,15.0,,,,9.0,24,4.0,4.0,111.0,287.174,63828.68800663442,422.0,38
options/updateOptionVotes,2023-10-11 22:48:19.510000+00:00,9.191,1571.890114355213,2,S033,v4,option_20,4.0,5.0,1.0,8.0,17.0,voting,v4_long_interactive,,,14.0,,,,9.0,24,3.0,3.0,114.0,296.36499999999995,65400.57812098964,431.0,39
options/updateOptionVotes,2023-10-11 22:48:44.823000+00:00,25.313,4034.472679230756,2,S033,v4,option_27,4.0,5.0,1.0,14.0,11.0,voting,v4_long_interactive,,,4.0,,,,9.0,24,6.0,6.0,120.0,321.67799999999994,69435.0508002204,440.0,40
options/updateOptionVotes,2023-10-11 22:48:52.934000+00:00,8.111,2666.9957767333835,2,S033,v4,option_9,4.0,5.0,1.0,16.0,9.0,voting,v4_long_interactive,,,21.0,,,,9.0,24,2.0,2.0,122.0,329.789,72102.04657695378,449.0,41
options/updateOptionVotes,2023-10-11 22:49:01.371000+00:00,8.437,2485.771392512081,2,S033,v4,option_25,4.0,5.0,1.0,20.0,5.0,voting,v4_long_interactive,,,20.0,,,,9.0,24,4.0,4.0,126.0,338.22599999999994,74587.81796946586,458.0,42
options/updateOptionPosition,2023-10-11 22:49:17.653000+00:00,16.282000000000007,4923.303123452143,1,S033,v4,option_10,,,,22.0,3.0,voting,v4_long_interactive,Neutral,Neutral,7.0,22.0,24.0,,,24,2.0,2.0,128.0,354.508,79511.12109291801,467.0,43
options/updateOptionPosition,2023-10-11 22:49:25.003000+00:00,7.35,2083.9546561604525,0,S033,v4,option_10,,,,21.0,4.0,voting,v4_long_interactive,Positive,Neutral,7.0,21.0,22.0,,,24,-1.0,1.0,129.0,361.858,81595.07574907846,476.0,44
options/updateOptionVotes,2023-10-11 22:49:28.665000+00:00,3.662,1280.6889243728306,1,S033,v4,option_10,1.0,4.0,3.0,21.0,4.0,voting,v4_long_interactive,,,7.0,,,,15.0,24,0.0,0.0,129.0,365.52,82875.76467345128,491.0,45
options/updateOptionVotes,2023-10-11 22:49:35.707000+00:00,7.042,1053.5325190171563,2,S033,v4,option_10,4.0,3.0,-1.0,21.0,4.0,voting,v4_long_interactive,,,7.0,,,,-7.0,24,0.0,0.0,129.0,372.562,83929.29719246844,484.0,46
options/updateOptionVotes,2023-10-11 22:49:47.767000+00:00,12.06,2192.180680411452,2,S033,v4,option_10,3.0,4.0,1.0,21.0,4.0,voting,v4_long_interactive,,,7.0,,,,7.0,24,0.0,0.0,129.0,384.622,86121.4778728799,491.0,47
options/updateOptionVotes,2023-10-11 22:49:54.652000+00:00,6.885,1632.392097130209,2,S033,v4,option_10,4.0,3.0,-1.0,21.0,4.0,voting,v4_long_interactive,,,7.0,,,,-7.0,24,0.0,0.0,129.0,391.507,87753.8699700101,484.0,48
options/updateOptionVotes,2023-10-11 22:50:41.634000+00:00,46.982000000000006,14918.566389238444,6,S033,v4,option_29,1.0,2.0,1.0,23.0,2.0,voting,v4_long_interactive,,,10.0,,,,3.0,24,2.0,2.0,131.0,438.489,102672.43635924856,487.0,49
options/updateOptionVotes,2023-10-11 22:50:48.351000+00:00,6.7170000000000005,683.9728211838133,2,S033,v4,option_29,2.0,1.0,-1.0,23.0,2.0,voting,v4_long_interactive,,,10.0,,,,-3.0,24,0.0,0.0,131.0,445.206,103356.40918043235,484.0,50
options/updateOptionVotes,2023-10-14 15:13:59.732000+00:00,30.332,1356.8125426375489,5,S037,v4,option_13,0.0,1.0,1.0,3.0,22.0,voting,v4_long_interactive,,,9.0,,,,1.0,24,3.0,3.0,3.0,30.332,1356.8125426375489,1.0,1
options/updateOptionVotes,2023-10-14 15:14:07.608000+00:00,7.875999999999999,938.4931767169888,3,S037,v4,option_4,0.0,1.0,1.0,1.0,24.0,voting,v4_long_interactive,,,17.0,,,,1.0,24,-2.0,2.0,5.0,38.208,2295.3057193545374,2.0,2
options/updateOptionVotes,2023-10-14 15:14:13.648000+00:00,6.040000000000001,365.3017522494174,2,S037,v4,option_26,0.0,2.0,2.0,2.0,23.0,voting,v4_long_interactive,,,13.0,,,,4.0,24,1.0,1.0,6.0,44.248000000000005,2660.6074716039548,6.0,3
options/updateOptionVotes,2023-10-14 15:14:17.687000+00:00,4.039,421.796041777334,2,S037,v4,option_13,1.0,2.0,1.0,3.0,22.0,voting,v4_long_interactive,,,9.0,,,,3.0,24,1.0,1.0,7.0,48.287,3082.403513381289,9.0,4
options/updateOptionVotes,2023-10-14 15:14:59.155000+00:00,41.468,812.7924904464089,6,S037,v4,option_25,0.0,2.0,2.0,4.0,21.0,voting,v4_long_interactive,,,22.0,,,,4.0,24,1.0,1.0,8.0,89.755,3895.196003827698,13.0,5
options/updateOptionVotes,2023-10-14 15:15:05.400000+00:00,6.245,486.759551587491,3,S037,v4,option_20,0.0,1.0,1.0,5.0,20.0,voting,v4_long_interactive,,,12.0,,,,1.0,24,1.0,1.0,9.0,96.0,4381.955555415189,14.0,6
options/updateOptionVotes,2023-10-14 15:15:09.629000+00:00,4.229,513.1205778537064,2,S037,v4,option_21,0.0,1.0,1.0,6.0,19.0,voting,v4_long_interactive,,,24.0,,,,1.0,24,1.0,1.0,10.0,100.229,4895.076133268895,15.0,7
options/updateOptionVotes,2023-10-14 15:15:19.071000+00:00,9.442,580.6010644136322,2,S037,v4,option_14,0.0,2.0,2.0,7.0,18.0,voting,v4_long_interactive,,,7.0,,,,4.0,24,1.0,1.0,11.0,109.671,5475.677197682528,19.0,8
options/updateOptionVotes,2023-10-14 15:15:32.073000+00:00,13.002,749.646269179037,4,S037,v4,option_23,0.0,3.0,3.0,8.0,17.0,voting,v4_long_interactive,,,5.0,,,,9.0,24,1.0,1.0,12.0,122.673,6225.323466861564,28.0,9
options/updateOptionVotes,2023-10-14 15:15:36.270000+00:00,4.197,637.7624689740802,2,S037,v4,option_19,0.0,3.0,3.0,9.0,16.0,voting,v4_long_interactive,,,15.0,,,,9.0,24,1.0,1.0,13.0,126.87,6863.085935835645,37.0,10
options/updateOptionVotes,2023-10-14 15:15:50.028000+00:00,13.758,837.0242539543555,3,S037,v4,option_31,0.0,2.0,2.0,10.0,15.0,voting,v4_long_interactive,,,3.0,,,,4.0,24,1.0,1.0,14.0,140.628,7700.11018979,41.0,11
options/updateOptionVotes,2023-10-14 15:15:56.317000+00:00,6.289,869.3430081944671,3,S037,v4,option_18,0.0,1.0,1.0,11.0,14.0,voting,v4_long_interactive,,,16.0,,,,1.0,24,1.0,1.0,15.0,146.917,8569.453197984467,42.0,12
options/updateOptionVotes,2023-10-14 15:16:02.179000+00:00,5.862,523.6511245782782,3,S037,v4,option_24,0.0,1.0,1.0,12.0,13.0,voting,v4_long_interactive,,,1.0,,,,1.0,24,1.0,1.0,16.0,152.779,9093.104322562744,43.0,13
options/updateOptionVotes,2023-10-14 15:16:35.502000+00:00,33.323,2360.792349872457,7,S037,v4,option_22,0.0,1.0,1.0,16.0,9.0,voting,v4_long_interactive,,,11.0,,,,1.0,24,4.0,4.0,20.0,186.102,11453.896672435205,44.0,14
options/updateOptionVotes,2023-10-14 15:16:45.436000+00:00,9.934,489.5245477271668,2,S037,v4,option_11,0.0,1.0,1.0,17.0,8.0,voting,v4_long_interactive,,,4.0,,,,1.0,24,1.0,1.0,21.0,196.036,11943.421220162369,45.0,15
options/updateOptionVotes,2023-10-14 15:17:29.829000+00:00,44.39299999999999,2413.8678095186324,4,S037,v4,option_2,0.0,1.0,1.0,20.0,5.0,voting,v4_long_interactive,,,19.0,,,,1.0,24,3.0,3.0,24.0,240.429,14357.289029681002,46.0,16
options/updateOptionVotes,2023-10-14 15:17:39.302000+00:00,9.473,744.145476583384,3,S037,v4,option_1,0.0,1.0,1.0,19.0,6.0,voting,v4_long_interactive,,,2.0,,,,1.0,24,-1.0,1.0,25.0,249.902,15101.434506264386,47.0,17
options/updateOptionVotes,2023-10-14 15:17:48.876000+00:00,9.574,2128.4613772274256,4,S037,v4,option_10,0.0,-1.0,-1.0,22.0,3.0,voting,v4_long_interactive,,,10.0,,,,1.0,24,3.0,3.0,28.0,259.476,17229.895883491812,48.0,18
options/updateOptionVotes,2023-10-14 15:17:58.618000+00:00,9.742,701.9429921535693,2,S037,v4,option_29,0.0,-1.0,-1.0,21.0,4.0,voting,v4_long_interactive,,,18.0,,,,1.0,24,-1.0,1.0,29.0,269.218,17931.838875645382,49.0,19
options/updateOptionVotes,2023-10-14 19:45:16.280000+00:00,12.306999999999997,4307.760314327256,2,S039,v4,option_26,0.0,7.0,7.0,1.0,24.0,voting,v4_long_interactive,,,1.0,,,,49.0,46,1.0,1.0,1.0,12.306999999999997,4307.760314327256,49.0,1
options/updateOptionVotes,2023-10-14 19:45:22.207000+00:00,5.927,2685.2142479719696,2,S039,v4,option_12,0.0,1.0,1.0,22.0,3.0,voting,v4_long_interactive,,,2.0,,,,1.0,46,21.0,21.0,22.0,18.233999999999995,6992.974562299226,50.0,2
options/updateOptionVotes,2023-10-14 19:45:23.939000+00:00,1.732,575.9944406560471,2,S039,v4,option_3,0.0,1.0,1.0,21.0,4.0,voting,v4_long_interactive,,,21.0,,,,1.0,46,-1.0,1.0,23.0,19.965999999999998,7568.969002955273,51.0,3
options/updateOptionVotes,2023-10-14 19:45:27.303000+00:00,3.364,568.9136041669664,2,S039,v4,option_2,0.0,2.0,2.0,20.0,5.0,voting,v4_long_interactive,,,5.0,,,,4.0,46,-1.0,1.0,24.0,23.329999999999995,8137.882607122239,55.0,4
options/updateOptionVotes,2023-10-14 19:45:29.462000+00:00,2.159,451.67957971198655,2,S039,v4,option_1,0.0,2.0,2.0,19.0,6.0,voting,v4_long_interactive,,,3.0,,,,4.0,46,-1.0,1.0,25.0,25.488999999999997,8589.562186834226,59.0,5
options/updateOptionPosition,2023-10-14 19:45:57.576000+00:00,28.114,3823.7049233932767,3,S039,v4,option_27,,,,4.0,21.0,voting,v4_long_interactive,Positive,Positive,23.0,4.0,2.0,,,46,-15.0,15.0,40.0,53.603,12413.267110227502,63.0,6
options/updateOptionPosition,2023-10-14 19:46:01.880000+00:00,4.304,690.1893146652345,0,S039,v4,option_8,,,,9.0,16.0,voting,v4_long_interactive,Positive,Positive,24.0,9.0,2.0,,,46,5.0,5.0,45.0,57.90699999999999,13103.456424892736,67.0,7
options/updateOptionVotes,2023-10-14 19:46:07.296000+00:00,5.416,1593.658716062249,1,S039,v4,option_24,0.0,7.0,7.0,2.0,23.0,voting,v4_long_interactive,,,7.0,,,,49.0,46,-7.0,7.0,52.0,63.32299999999999,14697.115140954986,116.0,8
options/updateOptionVotes,2023-10-14 19:46:10.739000+00:00,3.443,422.4707502347064,2,S039,v4,option_26,7.0,10.0,3.0,1.0,24.0,voting,v4_long_interactive,,,1.0,,,,51.0,46,-1.0,1.0,53.0,66.76599999999999,15119.585891189692,167.0,9
options/updateOptionVotes,2023-10-14 19:46:22.676000+00:00,11.937,489.9528765022362,2,S039,v4,option_27,0.0,5.0,5.0,3.0,22.0,voting,v4_long_interactive,,,23.0,,,,25.0,46,2.0,2.0,55.0,78.70299999999999,15609.538767691927,192.0,10
options/updateOptionPosition,2023-10-14 19:46:25.560000+00:00,2.884,895.7536115852637,1,S039,v4,option_14,,,,4.0,21.0,voting,v4_long_interactive,Positive,Positive,10.0,4.0,5.0,,,46,1.0,1.0,56.0,81.58699999999999,16505.29237927719,217.0,11
options/updateOptionPosition,2023-10-14 19:46:45.422000+00:00,19.862,1818.0353835396904,1,S039,v4,option_13,,,,4.0,21.0,voting,v4_long_interactive,Positive,Positive,4.0,4.0,7.0,,,46,0.0,0.0,56.0,101.449,18323.327762816883,242.0,12
options/updateOptionVotes,2023-10-14 19:46:47.766000+00:00,2.344,239.7773098398901,1,S039,v4,option_13,0.0,4.0,4.0,4.0,21.0,voting,v4_long_interactive,,,4.0,,,,16.0,46,0.0,0.0,56.0,103.793,18563.105072656774,258.0,13
options/updateOptionPosition,2023-10-14 19:46:59.878000+00:00,12.111999999999997,2414.315463610575,1,S039,v4,option_22,,,,6.0,19.0,voting,v4_long_interactive,Positive,Positive,13.0,6.0,15.0,,,46,2.0,2.0,58.0,115.905,20977.42053626735,274.0,14
options/updateOptionVotes,2023-10-14 19:47:13.034000+00:00,13.155999999999995,1985.1714274827311,1,S039,v4,option_16,0.0,3.0,3.0,18.0,7.0,voting,v4_long_interactive,,,18.0,,,,9.0,46,12.0,12.0,70.0,129.06099999999998,22962.59196375008,283.0,15
options/updateOptionPosition,2023-10-14 19:47:27.877000+00:00,14.843000000000002,2213.402884105604,1,S039,v4,option_25,,,,3.0,22.0,voting,v4_long_interactive,Positive,Positive,22.0,3.0,15.0,,,46,-15.0,15.0,85.0,143.904,25175.994847855683,292.0,16
options/updateOptionVotes,2023-10-14 19:47:31.178000+00:00,3.301,531.059463540056,1,S039,v4,option_25,0.0,5.0,5.0,3.0,22.0,voting,v4_long_interactive,,,22.0,,,,25.0,46,0.0,0.0,85.0,147.20499999999998,25707.05431139574,317.0,17
options/updateOptionVotes,2023-10-14 19:47:40.325000+00:00,9.147,588.6422313562376,2,S039,v4,option_22,0.0,4.0,4.0,7.0,18.0,voting,v4_long_interactive,,,13.0,,,,16.0,46,4.0,4.0,89.0,156.35199999999998,26295.69654275197,333.0,18
options/updateOptionPosition,2023-10-14 19:47:44.329000+00:00,4.004,340.1410804437959,1,S039,v4,option_22,,,,5.0,20.0,voting,v4_long_interactive,Positive,Positive,13.0,5.0,7.0,,,46,-2.0,2.0,91.0,160.356,26635.837623195774,349.0,19
options/updateOptionPosition,2023-10-14 19:47:47.061000+00:00,2.732,652.0265951784219,0,S039,v4,option_27,,,,7.0,18.0,voting,v4_long_interactive,Positive,Positive,23.0,7.0,4.0,,,46,2.0,2.0,93.0,163.088,27287.864218374198,365.0,20
options/updateOptionVotes,2023-10-14 19:47:50.816000+00:00,3.755,937.2096860439542,2,S039,v4,option_27,5.0,3.0,-2.0,7.0,18.0,voting,v4_long_interactive,,,23.0,,,,-16.0,46,0.0,0.0,93.0,166.843,28225.07390441815,349.0,21
options/updateOptionVotes,2023-10-14 19:47:53.206000+00:00,2.39,624.9478200235928,2,S039,v4,option_14,0.0,3.0,3.0,6.0,19.0,voting,v4_long_interactive,,,10.0,,,,9.0,46,-1.0,1.0,94.0,169.23299999999998,28850.021724441744,358.0,22
options/updateOptionVotes,2023-10-14 19:48:00.159000+00:00,6.953,403.7159149368953,2,S039,v4,option_31,0.0,3.0,3.0,8.0,17.0,voting,v4_long_interactive,,,17.0,,,,9.0,46,2.0,2.0,96.0,176.18599999999998,29253.73763937864,367.0,23
options/updateOptionPosition,2023-10-14 19:48:08.103000+00:00,7.944,1245.9857400946894,1,S039,v4,option_25,,,,2.0,23.0,voting,v4_long_interactive,Positive,Positive,22.0,2.0,3.0,,,46,-6.0,6.0,102.0,184.13,30499.72337947333,376.0,24
options/updateOptionVotes,2023-10-14 19:48:12.162000+00:00,4.059,237.43367374779,1,S039,v4,option_25,5.0,9.0,4.0,2.0,23.0,voting,v4_long_interactive,,,22.0,,,,56.0,46,0.0,0.0,102.0,188.189,30737.157053221115,432.0,25
options/updateOptionVotes,2023-10-14 19:48:15.414000+00:00,3.252,180.8687406416188,2,S039,v4,option_24,7.0,8.0,1.0,3.0,22.0,voting,v4_long_interactive,,,7.0,,,,15.0,46,1.0,1.0,103.0,191.441,30918.025793862736,447.0,26
options/updateOptionVotes,2023-10-14 19:48:18.609000+00:00,3.1950000000000003,236.4714872677369,3,S039,v4,option_22,4.0,7.0,3.0,4.0,21.0,voting,v4_long_interactive,,,13.0,,,,33.0,46,1.0,1.0,104.0,194.636,31154.497281130472,480.0,27
options/updateOptionVotes,2023-10-14 19:48:21.039000+00:00,2.43,226.3982218453676,2,S039,v4,option_22,7.0,7.0,0.0,4.0,21.0,voting,v4_long_interactive,,,13.0,,,,0.0,46,0.0,0.0,104.0,197.066,31380.89550297584,480.0,28
options/updateOptionVotes,2023-10-14 19:48:23.840000+00:00,2.801,351.305733971289,2,S039,v4,option_22,7.0,8.0,1.0,4.0,21.0,voting,v4_long_interactive,,,13.0,,,,15.0,46,0.0,0.0,104.0,199.867,31732.20123694713,495.0,29
options/updateOptionPosition,2023-10-14 19:48:25.594000+00:00,1.754,454.44154828599903,1,S039,v4,option_22,,,,3.0,22.0,voting,v4_long_interactive,Positive,Positive,13.0,3.0,4.0,,,46,-1.0,1.0,105.0,201.621,32186.64278523313,510.0,30
options/updateOptionVotes,2023-10-14 19:48:46.880000+00:00,21.286,1233.5308102127449,3,S039,v4,option_27,3.0,4.0,1.0,7.0,18.0,voting,v4_long_interactive,,,23.0,,,,7.0,46,4.0,4.0,109.0,222.907,33420.17359544587,517.0,31
options/updateOptionVotes,2023-10-14 19:48:50.144000+00:00,3.264,515.5736165825739,2,S039,v4,option_14,3.0,5.0,2.0,6.0,19.0,voting,v4_long_interactive,,,10.0,,,,16.0,46,-1.0,1.0,110.0,226.171,33935.747212028444,533.0,32
options/updateOptionVotes,2023-10-14 19:48:54.510000+00:00,4.366,320.5006895830529,2,S039,v4,option_19,0.0,3.0,3.0,9.0,16.0,voting,v4_long_interactive,,,15.0,,,,9.0,46,3.0,3.0,113.0,230.537,34256.247901611496,542.0,33
options/updateOptionVotes,2023-10-14 19:48:56.173000+00:00,1.6629999999999998,149.4211914548221,2,S039,v4,option_15,0.0,3.0,3.0,10.0,15.0,voting,v4_long_interactive,,,11.0,,,,9.0,46,1.0,1.0,114.0,232.2,34405.669093066324,551.0,34
options/updateOptionVotes,2023-10-14 19:49:01.236000+00:00,5.063,380.973890091257,2,S039,v4,option_21,0.0,4.0,4.0,12.0,13.0,voting,v4_long_interactive,,,19.0,,,,16.0,46,2.0,2.0,116.0,237.263,34786.64298315758,567.0,35
options/updateOptionPosition,2023-10-14 19:49:13.944000+00:00,12.708,1467.3242231381469,2,S039,v4,option_30,,,,9.0,16.0,voting,v4_long_interactive,Positive,Positive,14.0,9.0,13.0,,,46,-3.0,3.0,119.0,249.971,36253.967206295725,583.0,36
options/updateOptionVotes,2023-10-14 19:49:16.704000+00:00,2.76,241.20884944049783,1,S039,v4,option_30,0.0,5.0,5.0,9.0,16.0,voting,v4_long_interactive,,,14.0,,,,25.0,46,0.0,0.0,119.0,252.731,36495.17605573622,608.0,37
options/updateOptionVotes,2023-10-14 19:49:27.269000+00:00,10.565,2014.9613906031889,2,S039,v4,option_31,3.0,5.0,2.0,8.0,17.0,voting,v4_long_interactive,,,17.0,,,,16.0,46,-1.0,1.0,120.0,263.296,38510.13744633941,624.0,38
options/updateOptionVotes,2023-10-14 19:49:30.126000+00:00,2.857,336.21013065687475,2,S039,v4,option_27,4.0,5.0,1.0,7.0,18.0,voting,v4_long_interactive,,,23.0,,,,9.0,46,-1.0,1.0,121.0,266.153,38846.34757699629,633.0,39
options/updateOptionVotes,2023-10-14 19:49:38.001000+00:00,7.875,695.7013869990044,2,S039,v4,option_31,5.0,4.0,-1.0,8.0,17.0,voting,v4_long_interactive,,,17.0,,,,-9.0,46,1.0,1.0,122.0,274.028,39542.048963995294,624.0,40
options/updateOptionVotes,2023-10-14 19:49:40.432000+00:00,2.431,570.5875523764952,2,S039,v4,option_30,5.0,4.0,-1.0,9.0,16.0,voting,v4_long_interactive,,,14.0,,,,-9.0,46,1.0,1.0,123.0,276.459,40112.636516371786,615.0,41
options/updateOptionVotes,2023-10-14 19:49:43.896000+00:00,3.4640000000000004,281.2943620773303,2,S039,v4,option_8,0.0,2.0,2.0,12.0,13.0,voting,v4_long_interactive,,,24.0,,,,4.0,46,3.0,3.0,126.0,279.923,40393.93087844912,619.0,42
options/updateOptionVotes,2023-10-14 19:49:46.330000+00:00,2.434,247.22789917773008,2,S039,v4,option_7,0.0,2.0,2.0,14.0,11.0,voting,v4_long_interactive,,,20.0,,,,4.0,46,2.0,2.0,128.0,282.357,40641.15877762685,623.0,43
options/updateOptionVotes,2023-10-14 19:49:51.467000+00:00,5.137,1331.5206417113989,2,S039,v4,option_27,5.0,3.0,-2.0,7.0,18.0,voting,v4_long_interactive,,,23.0,,,,-16.0,46,-7.0,7.0,135.0,287.494,41972.679419338245,607.0,44
options/updateOptionVotes,2023-10-14 19:49:55.247000+00:00,3.78,915.3140892838082,3,S039,v4,option_31,4.0,3.0,-1.0,8.0,17.0,voting,v4_long_interactive,,,17.0,,,,-7.0,46,1.0,1.0,136.0,291.274,42887.99350862205,600.0,45
options/updateOptionVotes,2023-10-14 19:49:57.993000+00:00,2.746,366.8088230370332,2,S039,v4,option_30,4.0,3.0,-1.0,9.0,16.0,voting,v4_long_interactive,,,14.0,,,,-7.0,46,1.0,1.0,137.0,294.02,43254.80233165909,593.0,46
options/updateOptionVotes,2023-10-14 19:50:04.686000+00:00,6.693,902.2412372011446,2,S039,v4,option_21,4.0,2.0,-2.0,13.0,12.0,voting,v4_long_interactive,,,19.0,,,,-12.0,46,4.0,4.0,141.0,300.713,44157.04356886023,581.0,47
options/updateOptionVotes,2023-10-14 19:50:07.826000+00:00,3.14,471.3667511699903,2,S039,v4,option_9,0.0,2.0,2.0,15.0,10.0,voting,v4_long_interactive,,,9.0,,,,4.0,46,2.0,2.0,143.0,303.853,44628.41032003022,585.0,48
options/updateOptionVotes,2023-10-14 19:50:10.199000+00:00,2.373,250.7330290772976,2,S039,v4,option_11,0.0,1.0,1.0,16.0,9.0,voting,v4_long_interactive,,,6.0,,,,1.0,46,1.0,1.0,144.0,306.226,44879.14334910752,586.0,49
options/updateOptionVotes,2023-10-14 19:50:12.640000+00:00,2.441,370.0643066046782,2,S039,v4,option_11,1.0,2.0,1.0,16.0,9.0,voting,v4_long_interactive,,,6.0,,,,3.0,46,0.0,0.0,144.0,308.667,45249.2076557122,589.0,50
options/updateOptionVotes,2023-10-14 19:50:14.462000+00:00,1.822,186.72468558938849,2,S039,v4,option_23,0.0,2.0,2.0,17.0,8.0,voting,v4_long_interactive,,,12.0,,,,4.0,46,1.0,1.0,145.0,310.489,45435.93234130159,593.0,51
options/updateOptionVotes,2023-10-14 19:50:17.548000+00:00,3.086,346.4315170958508,2,S039,v4,option_16,3.0,2.0,-1.0,18.0,7.0,voting,v4_long_interactive,,,18.0,,,,-5.0,46,1.0,1.0,146.0,313.575,45782.36385839744,588.0,52
options/updateOptionVotes,2023-10-14 19:50:23.159000+00:00,5.610999999999999,1940.5313493795584,2,S039,v4,option_27,3.0,5.0,2.0,7.0,18.0,voting,v4_long_interactive,,,23.0,,,,16.0,46,-11.0,11.0,157.0,319.186,47722.89520777699,604.0,53
options/updateOptionVotes,2023-10-14 19:50:26.152000+00:00,2.993,107.05896938085282,2,S039,v4,option_31,3.0,5.0,2.0,8.0,17.0,voting,v4_long_interactive,,,17.0,,,,16.0,46,1.0,1.0,158.0,322.179,47829.95417715784,620.0,54
